,RXPACC,FP_IDX,CIR746,CIR740,CIR749,CIR_PWR,CIR750,CIR575,CIR326,CIR333,CIR349,CIR350,CIR246,NLOS,RANGE
31926,296.0,750.0,145.0,226.0,1553.0,8677.0,8911.0,52.0,251.0,194.0,203.0,177.0,259.0,0.0,2.68
31927,909.0,745.0,3954.0,237.0,14200.0,8203.0,17925.0,446.0,412.0,174.0,359.0,323.0,426.0,1.0,1.84
31928,653.0,743.0,2575.0,196.0,8226.0,13317.0,17257.0,206.0,222.0,298.0,267.0,257.0,292.0,1.0,6.4
31929,282.0,750.0,51.0,167.0,699.0,8773.0,3143.0,286.0,204.0,71.0,146.0,56.0,43.0,0.0,3.11
31930,747.0,745.0,1596.0,428.0,8552.0,6039.0,16389.0,214.0,210.0,102.0,242.0,238.0,111.0,1.0,2.6
31931,322.0,748.0,417.0,301.0,20274.0,9280.0,11546.0,360.0,73.0,147.0,257.0,255.0,198.0,0.0,3.14
31932,1024.0,741.0,6383.0,424.0,2870.0,1367.0,615.0,242.0,238.0,505.0,408.0,221.0,142.0,1.0,5.47
31933,837.0,745.0,2768.0,144.0,9261.0,9902.0,11924.0,176.0,240.0,255.0,268.0,131.0,369.0,1.0,2.95
31934,1024.0,741.0,14982.0,422.0,11354.0,14697.0,14913.0,487.0,244.0,293.0,436.0,237.0,48.0,1.0,8.32
31935,1024.0,740.0,1862.0,1426.0,3268.0,1409.0,3086.0,259.0,427.0,148.0,186.0,262.0,19.0,1.0,4.49
31936,264.0,744.0,20027.0,258.0,11999.0,11784.0,11680.0,124.0,129.0,230.0,163.0,263.0,237.0,0.0,2.55
31937,658.0,748.0,704.0,42.0,9243.0,13249.0,5720.0,156.0,370.0,258.0,241.0,137.0,313.0,1.0,4.06
31938,266.0,748.0,201.0,110.0,13501.0,10689.0,17328.0,48.0,138.0,295.0,350.0,307.0,269.0,0.0,0.42
31939,668.0,748.0,1572.0,201.0,17139.0,28605.0,13248.0,143.0,103.0,538.0,232.0,160.0,179.0,0.0,4.93
31940,1024.0,741.0,5913.0,593.0,4801.0,2621.0,2873.0,308.0,603.0,539.0,182.0,386.0,444.0,1.0,4.52
31941,1024.0,740.0,2871.0,947.0,4782.0,2605.0,3017.0,218.0,203.0,472.0,164.0,261.0,402.0,1.0,9.28
31942,284.0,749.0,240.0,127.0,14288.0,13145.0,22806.0,198.0,125.0,33.0,311.0,288.0,80.0,0.0,1.0
31943,1024.0,747.0,2552.0,824.0,7484.0,8349.0,1262.0,1162.0,21.0,831.0,600.0,674.0,659.0,1.0,2.49
31944,267.0,752.0,234.0,132.0,387.0,10563.0,1379.0,288.0,478.0,218.0,97.0,333.0,284.0,0.0,1.17
31945,960.0,741.0,3943.0,967.0,4586.0,1332.0,1951.0,436.0,382.0,97.0,230.0,255.0,138.0,1.0,3.98
31946,267.0,746.0,6757.0,230.0,1095.0,10335.0,14690.0,256.0,240.0,297.0,244.0,176.0,148.0,0.0,0.87
31947,307.0,745.0,18432.0,225.0,20295.0,12229.0,11971.0,129.0,41.0,169.0,117.0,83.0,254.0,0.0,1.02
31948,397.0,744.0,18806.0,194.0,13112.0,10407.0,3647.0,134.0,154.0,107.0,144.0,56.0,102.0,0.0,5.65
31949,1024.0,748.0,1484.0,214.0,14302.0,16446.0,3896.0,192.0,446.0,536.0,214.0,149.0,208.0,1.0,3.06
31950,455.0,744.0,22497.0,313.0,17303.0,21514.0,12048.0,253.0,124.0,187.0,212.0,175.0,216.0,0.0,3.83
31951,1024.0,748.0,205.0,347.0,4747.0,7984.0,7191.0,93.0,482.0,241.0,521.0,258.0,272.0,1.0,4.83
31952,720.0,747.0,458.0,314.0,14721.0,10667.0,8684.0,89.0,267.0,256.0,79.0,108.0,314.0,1.0,1.58
31953,1024.0,744.0,5467.0,1018.0,2127.0,1667.0,7067.0,967.0,763.0,555.0,476.0,696.0,477.0,1.0,7.7
31954,332.0,749.0,29.0,157.0,17382.0,10627.0,16024.0,85.0,179.0,250.0,294.0,184.0,243.0,0.0,2.01
31955,866.0,746.0,17936.0,231.0,11466.0,13034.0,11180.0,243.0,167.0,195.0,267.0,202.0,302.0,0.0,4.66
31956,963.0,748.0,533.0,79.0,17358.0,7738.0,10645.0,342.0,283.0,234.0,318.0,204.0,432.0,1.0,4.25
31957,380.0,744.0,1740.0,294.0,10809.0,12895.0,13195.0,291.0,89.0,137.0,358.0,224.0,73.0,0.0,1.97
31958,424.0,744.0,6818.0,505.0,17215.0,23492.0,15459.0,183.0,570.0,192.0,237.0,238.0,177.0,0.0,1.11
31959,540.0,744.0,19636.0,225.0,16010.0,18615.0,15190.0,174.0,150.0,209.0,97.0,198.0,196.0,1.0,6.67
31960,398.0,750.0,415.0,164.0,609.0,13904.0,3391.0,217.0,188.0,239.0,189.0,139.0,275.0,0.0,4.7
31961,368.0,747.0,2604.0,78.0,3773.0,12402.0,7517.0,201.0,97.0,220.0,257.0,203.0,221.0,0.0,5.58
31962,270.0,747.0,1450.0,80.0,19413.0,12215.0,22028.0,233.0,97.0,48.0,245.0,135.0,263.0,0.0,0.18
31963,1024.0,739.0,7688.0,2255.0,5703.0,6516.0,1419.0,250.0,198.0,244.0,262.0,442.0,539.0,1.0,6.91
31964,265.0,751.0,51.0,97.0,266.0,10854.0,6743.0,13.0,209.0,344.0,239.0,57.0,243.0,0.0,0.57
31965,602.0,749.0,162.0,136.0,12682.0,8216.0,16514.0,220.0,316.0,141.0,212.0,301.0,34.0,0.0,5.28
31966,1024.0,738.0,2941.0,951.0,6474.0,1792.0,6226.0,377.0,247.0,295.0,188.0,490.0,263.0,1.0,1.84
31967,320.0,747.0,8188.0,189.0,18068.0,12716.0,16640.0,284.0,179.0,242.0,255.0,209.0,126.0,0.0,1.89
31968,307.0,749.0,211.0,115.0,6129.0,10668.0,15287.0,127.0,264.0,329.0,275.0,307.0,128.0,0.0,4.05
31969,317.0,750.0,154.0,236.0,345.0,8218.0,2425.0,221.0,100.0,301.0,141.0,150.0,250.0,0.0,3.74
31970,472.0,749.0,311.0,264.0,8106.0,14652.0,10002.0,248.0,247.0,151.0,168.0,169.0,261.0,0.0,2.75
31971,321.0,748.0,586.0,34.0,16432.0,11857.0,998.0,289.0,107.0,163.0,246.0,225.0,188.0,1.0,1.3
31972,390.0,746.0,9371.0,192.0,8725.0,14592.0,8191.0,123.0,239.0,98.0,43.0,45.0,238.0,0.0,2.98
31973,406.0,750.0,214.0,502.0,8338.0,7380.0,16639.0,457.0,155.0,509.0,510.0,122.0,43.0,1.0,1.4
31974,954.0,748.0,288.0,288.0,8376.0,11593.0,16516.0,226.0,101.0,386.0,169.0,279.0,207.0,1.0,5.24
31975,492.0,743.0,4352.0,277.0,2344.0,12244.0,8892.0,98.0,128.0,234.0,258.0,379.0,300.0,0.0,1.95
31976,300.0,745.0,17185.0,60.0,17729.0,11077.0,11084.0,49.0,324.0,141.0,88.0,58.0,124.0,1.0,0.9
31977,1024.0,750.0,214.0,296.0,1736.0,10114.0,7149.0,316.0,479.0,402.0,473.0,485.0,363.0,0.0,3.65
31978,332.0,751.0,343.0,225.0,2204.0,14361.0,4772.0,148.0,240.0,211.0,63.0,205.0,152.0,0.0,2.83
31979,1024.0,746.0,9097.0,975.0,7342.0,5177.0,8109.0,1155.0,481.0,827.0,927.0,611.0,427.0,1.0,6.56
31980,377.0,749.0,175.0,212.0,3924.0,7706.0,11969.0,143.0,132.0,262.0,115.0,132.0,66.0,1.0,2.46
31981,945.0,745.0,20647.0,445.0,5970.0,11548.0,2983.0,262.0,505.0,148.0,269.0,147.0,123.0,1.0,3.05
31982,927.0,740.0,16646.0,2330.0,10494.0,8653.0,3954.0,231.0,85.0,305.0,113.0,491.0,290.0,1.0,4.47
31983,1024.0,747.0,4128.0,182.0,9851.0,23514.0,10115.0,200.0,293.0,289.0,429.0,253.0,360.0,1.0,6.64
31984,485.0,751.0,248.0,330.0,937.0,13311.0,5815.0,225.0,159.0,96.0,240.0,139.0,258.0,0.0,2.41
31985,1024.0,746.0,4936.0,177.0,1702.0,931.0,3628.0,493.0,410.0,221.0,418.0,415.0,332.0,1.0,3.37
31986,302.0,748.0,158.0,361.0,9711.0,9922.0,6518.0,124.0,272.0,146.0,278.0,246.0,314.0,0.0,0.64
31987,797.0,740.0,12064.0,3331.0,5314.0,8231.0,10045.0,363.0,482.0,177.0,124.0,391.0,227.0,1.0,3.3
31988,390.0,744.0,20213.0,204.0,14242.0,9251.0,8141.0,104.0,92.0,230.0,135.0,243.0,255.0,1.0,2.72
31989,1025.0,743.0,12864.0,241.0,10528.0,11270.0,6589.0,278.0,493.0,220.0,438.0,189.0,459.0,1.0,7.93
31990,264.0,746.0,8627.0,258.0,17192.0,10617.0,17133.0,227.0,208.0,275.0,278.0,208.0,318.0,0.0,3.22
31991,1025.0,738.0,9387.0,5404.0,8398.0,11156.0,3238.0,276.0,156.0,400.0,305.0,262.0,238.0,1.0,9.25
31992,316.0,745.0,16781.0,289.0,8915.0,7787.0,2766.0,190.0,23.0,182.0,60.0,214.0,224.0,0.0,2.98
31993,265.0,744.0,17043.0,258.0,8929.0,11767.0,7458.0,22.0,135.0,94.0,70.0,120.0,243.0,0.0,0.58
31994,1024.0,747.0,2322.0,456.0,4979.0,3190.0,3394.0,143.0,473.0,221.0,165.0,230.0,297.0,1.0,5.45
31995,654.0,744.0,9462.0,673.0,4780.0,8174.0,779.0,674.0,665.0,347.0,544.0,532.0,600.0,1.0,2.22
31996,992.0,742.0,898.0,348.0,3053.0,1408.0,2643.0,741.0,463.0,124.0,251.0,681.0,177.0,1.0,5.71
31997,487.0,746.0,6864.0,264.0,13721.0,11560.0,5972.0,155.0,115.0,138.0,71.0,292.0,308.0,0.0,4.81
31998,451.0,748.0,256.0,504.0,17573.0,9091.0,12586.0,587.0,130.0,187.0,372.0,314.0,160.0,1.0,5.19
31999,422.0,748.0,981.0,197.0,16472.0,7679.0,9079.0,263.0,192.0,236.0,41.0,159.0,182.0,0.0,3.34
32000,708.0,750.0,528.0,315.0,4065.0,11982.0,10104.0,808.0,125.0,215.0,208.0,264.0,124.0,1.0,1.71
32001,800.0,749.0,676.0,668.0,503.0,201.0,2026.0,730.0,714.0,485.0,383.0,760.0,490.0,1.0,8.91
32002,1024.0,746.0,4166.0,24.0,3027.0,1781.0,4630.0,28.0,269.0,497.0,439.0,414.0,240.0,1.0,4.8
32003,272.0,750.0,182.0,349.0,2068.0,12582.0,9589.0,192.0,172.0,251.0,211.0,204.0,274.0,0.0,1.73
32004,424.0,743.0,5744.0,243.0,8798.0,7323.0,3895.0,198.0,62.0,211.0,208.0,328.0,87.0,0.0,4.63
32005,1024.0,742.0,7206.0,247.0,4571.0,1657.0,5406.0,112.0,245.0,465.0,357.0,166.0,161.0,1.0,6.31
32006,802.0,743.0,16372.0,390.0,6499.0,16050.0,6614.0,405.0,259.0,112.0,329.0,260.0,307.0,1.0,9.38
32007,378.0,750.0,272.0,292.0,833.0,5459.0,3377.0,292.0,117.0,174.0,178.0,92.0,178.0,0.0,5.14
32008,1024.0,749.0,299.0,197.0,7104.0,2297.0,9881.0,471.0,83.0,243.0,225.0,276.0,289.0,1.0,6.0
32009,269.0,749.0,204.0,89.0,13209.0,10713.0,9190.0,249.0,188.0,239.0,220.0,259.0,205.0,0.0,1.15
32010,287.0,749.0,80.0,138.0,9269.0,10243.0,10150.0,175.0,144.0,63.0,202.0,263.0,162.0,0.0,3.84
32011,362.0,747.0,2750.0,339.0,17274.0,9545.0,21737.0,152.0,88.0,229.0,173.0,238.0,157.0,0.0,4.43
32012,315.0,750.0,133.0,240.0,1457.0,14553.0,2490.0,48.0,281.0,216.0,145.0,160.0,209.0,0.0,6.1
32013,305.0,749.0,371.0,382.0,8727.0,9567.0,12826.0,113.0,258.0,238.0,202.0,271.0,115.0,0.0,2.55
32014,287.0,746.0,13820.0,169.0,13156.0,8861.0,12695.0,346.0,54.0,221.0,321.0,215.0,95.0,0.0,2.01
32015,281.0,751.0,430.0,477.0,92.0,13439.0,1225.0,875.0,151.0,60.0,318.0,123.0,242.0,0.0,0.54
32016,908.0,750.0,253.0,177.0,1482.0,8655.0,4358.0,276.0,271.0,90.0,312.0,447.0,362.0,0.0,3.34
32017,305.0,745.0,19341.0,347.0,4217.0,11557.0,9161.0,189.0,122.0,89.0,299.0,253.0,125.0,1.0,1.12
32018,1024.0,735.0,6860.0,3239.0,2475.0,5713.0,962.0,194.0,276.0,432.0,114.0,213.0,471.0,1.0,8.33
32019,400.0,751.0,450.0,199.0,830.0,10056.0,8609.0,237.0,137.0,129.0,251.0,305.0,146.0,0.0,2.43
32020,269.0,741.0,12784.0,728.0,4408.0,9704.0,3658.0,258.0,47.0,179.0,278.0,208.0,202.0,0.0,2.16
32021,1024.0,745.0,10483.0,149.0,13621.0,8797.0,9697.0,163.0,252.0,169.0,274.0,257.0,490.0,1.0,1.06
32022,1024.0,745.0,1964.0,183.0,4456.0,1714.0,3908.0,314.0,427.0,304.0,229.0,179.0,284.0,1.0,10.4
32023,279.0,749.0,146.0,372.0,5273.0,6155.0,15317.0,26.0,186.0,161.0,219.0,35.0,217.0,0.0,2.6
32024,1025.0,743.0,5211.0,1429.0,3097.0,9675.0,8100.0,456.0,301.0,218.0,150.0,307.0,250.0,1.0,9.79
32025,278.0,745.0,16370.0,283.0,7347.0,11612.0,19550.0,32.0,52.0,158.0,171.0,33.0,253.0,0.0,1.36
32026,1025.0,746.0,10610.0,190.0,6103.0,8149.0,5293.0,222.0,313.0,250.0,180.0,194.0,316.0,1.0,7.54
32027,424.0,748.0,334.0,227.0,11177.0,16158.0,9541.0,183.0,449.0,188.0,263.0,461.0,181.0,0.0,3.38
32028,360.0,749.0,187.0,236.0,2345.0,12033.0,9253.0,314.0,400.0,138.0,153.0,251.0,111.0,0.0,4.45
32029,360.0,750.0,78.0,102.0,3293.0,7144.0,12500.0,223.0,228.0,185.0,106.0,241.0,318.0,0.0,4.75
32030,297.0,743.0,11378.0,126.0,10382.0,11733.0,4219.0,514.0,231.0,230.0,316.0,175.0,273.0,0.0,2.11
32031,271.0,750.0,229.0,108.0,793.0,11639.0,3937.0,227.0,52.0,240.0,177.0,178.0,113.0,0.0,1.21
32032,357.0,747.0,5642.0,168.0,5249.0,11799.0,8645.0,119.0,63.0,274.0,213.0,161.0,149.0,0.0,2.1
32033,360.0,744.0,16370.0,262.0,8588.0,7073.0,4149.0,93.0,33.0,95.0,90.0,113.0,62.0,0.0,4.85
32034,293.0,750.0,253.0,176.0,1811.0,12442.0,10311.0,277.0,267.0,200.0,136.0,270.0,59.0,0.0,3.47
32035,1024.0,743.0,2706.0,202.0,1426.0,6475.0,4000.0,267.0,501.0,172.0,227.0,248.0,214.0,1.0,1.71
32036,365.0,744.0,15524.0,236.0,18273.0,13120.0,10388.0,234.0,280.0,283.0,276.0,266.0,108.0,0.0,6.0
32037,385.0,741.0,1468.0,311.0,187.0,61.0,806.0,192.0,310.0,200.0,111.0,250.0,146.0,1.0,7.95
32038,1024.0,746.0,3721.0,298.0,6289.0,3537.0,5201.0,172.0,265.0,210.0,277.0,72.0,352.0,1.0,3.74
32039,1024.0,744.0,7524.0,176.0,7308.0,11167.0,8694.0,332.0,487.0,180.0,266.0,241.0,277.0,1.0,4.05
32040,354.0,746.0,16644.0,119.0,16157.0,12231.0,5859.0,233.0,109.0,296.0,259.0,104.0,112.0,0.0,0.78
32041,438.0,745.0,6142.0,192.0,10762.0,10918.0,3370.0,62.0,238.0,91.0,232.0,146.0,103.0,0.0,3.12
32042,471.0,750.0,103.0,55.0,6928.0,10695.0,16961.0,431.0,310.0,398.0,194.0,289.0,145.0,1.0,5.0
32043,1024.0,744.0,2404.0,220.0,6531.0,2874.0,7642.0,283.0,273.0,219.0,249.0,283.0,196.0,1.0,3.59
32044,270.0,748.0,189.0,90.0,5019.0,10058.0,6726.0,244.0,245.0,278.0,330.0,7.0,141.0,0.0,1.25
32045,365.0,744.0,14978.0,286.0,4119.0,12512.0,15186.0,41.0,109.0,109.0,285.0,141.0,188.0,0.0,5.06
32046,1024.0,745.0,11855.0,413.0,7837.0,8575.0,6040.0,234.0,426.0,363.0,450.0,352.0,660.0,1.0,1.85
32047,376.0,746.0,7810.0,120.0,6322.0,18433.0,4104.0,262.0,60.0,283.0,196.0,181.0,320.0,0.0,1.67
32048,343.0,747.0,4007.0,104.0,12569.0,7094.0,8508.0,236.0,83.0,145.0,70.0,124.0,46.0,0.0,5.15
32049,365.0,747.0,2430.0,103.0,14625.0,16949.0,16801.0,262.0,175.0,157.0,257.0,122.0,62.0,0.0,2.04
32050,1024.0,747.0,1229.0,56.0,2469.0,3371.0,4397.0,649.0,297.0,313.0,321.0,529.0,472.0,1.0,3.32
32051,281.0,744.0,11787.0,159.0,9283.0,13215.0,14220.0,242.0,159.0,64.0,68.0,255.0,334.0,0.0,0.65
32052,303.0,745.0,7176.0,194.0,4870.0,9248.0,14988.0,277.0,141.0,137.0,184.0,111.0,134.0,0.0,5.82
32053,1024.0,748.0,702.0,273.0,11232.0,15292.0,4066.0,5.0,335.0,161.0,374.0,241.0,217.0,1.0,2.95
32054,1024.0,746.0,2293.0,183.0,3110.0,1131.0,4284.0,225.0,238.0,300.0,152.0,35.0,299.0,1.0,8.62
32055,321.0,745.0,12276.0,186.0,2468.0,5539.0,4535.0,99.0,90.0,203.0,233.0,244.0,107.0,1.0,2.83
32056,286.0,749.0,529.0,257.0,6237.0,10858.0,12379.0,232.0,103.0,385.0,168.0,89.0,371.0,0.0,1.84
32057,411.0,745.0,11723.0,265.0,2466.0,5216.0,1733.0,323.0,258.0,134.0,200.0,89.0,106.0,0.0,2.75
32058,286.0,744.0,18284.0,292.0,11848.0,10062.0,2697.0,172.0,129.0,205.0,108.0,53.0,109.0,0.0,1.73
32059,284.0,744.0,18360.0,289.0,6432.0,10386.0,9014.0,64.0,73.0,172.0,166.0,47.0,215.0,0.0,0.8
32060,1024.0,744.0,2853.0,362.0,12140.0,6110.0,8022.0,322.0,223.0,171.0,233.0,203.0,152.0,1.0,1.75
32061,1024.0,747.0,165.0,166.0,4127.0,8547.0,3332.0,129.0,485.0,191.0,46.0,140.0,186.0,1.0,7.22
32062,332.0,747.0,5667.0,266.0,6501.0,11845.0,10278.0,394.0,63.0,160.0,261.0,95.0,17.0,0.0,4.62
32063,416.0,747.0,1821.0,213.0,8934.0,11623.0,1561.0,152.0,319.0,18.0,311.0,251.0,116.0,1.0,1.93
32064,1024.0,739.0,3178.0,5184.0,328.0,1406.0,724.0,275.0,246.0,60.0,204.0,270.0,139.0,1.0,5.75
32065,1024.0,732.0,5536.0,1009.0,5758.0,3390.0,6635.0,506.0,161.0,450.0,301.0,283.0,145.0,1.0,6.11
32066,517.0,751.0,213.0,193.0,1546.0,8329.0,7090.0,175.0,167.0,302.0,242.0,256.0,229.0,0.0,2.72
32067,268.0,744.0,18193.0,237.0,9249.0,8164.0,7550.0,42.0,200.0,216.0,278.0,169.0,182.0,1.0,1.35
32068,266.0,743.0,6340.0,247.0,4775.0,9303.0,9525.0,99.0,321.0,264.0,225.0,262.0,294.0,1.0,0.97
32069,1024.0,736.0,6681.0,1770.0,4050.0,1987.0,5577.0,325.0,442.0,402.0,164.0,279.0,379.0,1.0,5.69
32070,513.0,749.0,286.0,108.0,2432.0,9327.0,4815.0,226.0,214.0,289.0,168.0,284.0,120.0,0.0,2.95
32071,651.0,749.0,194.0,136.0,11279.0,7434.0,18145.0,316.0,184.0,312.0,152.0,141.0,245.0,0.0,6.77
32072,287.0,747.0,3707.0,192.0,12217.0,10900.0,3815.0,72.0,120.0,220.0,125.0,212.0,195.0,0.0,2.7
32073,268.0,750.0,280.0,265.0,4916.0,9989.0,14376.0,171.0,78.0,261.0,273.0,275.0,335.0,0.0,0.76
32074,849.0,749.0,360.0,449.0,5966.0,9343.0,12634.0,1070.0,196.0,255.0,518.0,490.0,366.0,1.0,1.73
32075,744.0,742.0,5670.0,220.0,16426.0,8615.0,11076.0,391.0,69.0,162.0,257.0,237.0,128.0,1.0,4.22
32076,1024.0,744.0,447.0,333.0,1698.0,1805.0,5595.0,240.0,181.0,239.0,454.0,51.0,36.0,1.0,5.3
32077,379.0,749.0,177.0,197.0,10827.0,10539.0,9413.0,367.0,168.0,293.0,40.0,181.0,90.0,0.0,4.33
32078,289.0,745.0,14421.0,37.0,19174.0,11449.0,12015.0,32.0,199.0,281.0,104.0,88.0,128.0,0.0,1.15
32079,895.0,744.0,2926.0,508.0,19811.0,13097.0,11129.0,261.0,138.0,316.0,216.0,269.0,474.0,1.0,1.36
32080,1024.0,744.0,3922.0,270.0,4992.0,2114.0,2104.0,71.0,465.0,134.0,316.0,198.0,493.0,1.0,6.18
32081,449.0,749.0,513.0,106.0,11960.0,12913.0,15501.0,197.0,83.0,259.0,150.0,81.0,119.0,1.0,6.38
32082,264.0,747.0,253.0,190.0,970.0,8660.0,8653.0,327.0,220.0,251.0,239.0,144.0,146.0,0.0,2.44
32083,389.0,747.0,1395.0,234.0,17111.0,8669.0,7192.0,243.0,151.0,310.0,100.0,201.0,133.0,0.0,4.47
32084,1024.0,739.0,1813.0,3638.0,4782.0,3754.0,6399.0,232.0,101.0,302.0,215.0,268.0,301.0,1.0,10.42
32085,643.0,748.0,230.0,476.0,12493.0,25677.0,4886.0,485.0,273.0,507.0,77.0,365.0,52.0,0.0,3.54
32086,343.0,747.0,3210.0,173.0,15553.0,6727.0,4435.0,247.0,221.0,229.0,175.0,257.0,286.0,0.0,4.15
32087,406.0,749.0,283.0,239.0,5715.0,10817.0,10668.0,229.0,120.0,273.0,262.0,198.0,220.0,0.0,2.91
32088,673.0,749.0,1834.0,305.0,16167.0,14270.0,18286.0,273.0,282.0,75.0,200.0,160.0,198.0,1.0,3.57
32089,267.0,745.0,10805.0,188.0,17264.0,9934.0,14040.0,202.0,228.0,320.0,103.0,184.0,148.0,0.0,1.59
32090,417.0,747.0,4212.0,232.0,17783.0,12356.0,17409.0,56.0,282.0,99.0,279.0,187.0,120.0,0.0,1.33
32091,1025.0,739.0,1388.0,4696.0,7287.0,6251.0,8573.0,473.0,640.0,257.0,491.0,403.0,331.0,1.0,6.77
32092,268.0,745.0,14180.0,163.0,9322.0,9202.0,12543.0,143.0,260.0,142.0,55.0,260.0,133.0,0.0,1.77
32093,481.0,740.0,11754.0,3404.0,11115.0,10519.0,16965.0,49.0,84.0,91.0,55.0,94.0,87.0,1.0,6.74
32094,1024.0,747.0,1771.0,306.0,7188.0,4737.0,8173.0,568.0,439.0,204.0,271.0,200.0,287.0,1.0,6.19
32095,453.0,751.0,257.0,424.0,793.0,21707.0,5059.0,312.0,66.0,260.0,223.0,150.0,433.0,0.0,2.78
32096,425.0,745.0,17328.0,277.0,7026.0,6890.0,7451.0,285.0,322.0,227.0,445.0,110.0,380.0,0.0,5.0
32097,1024.0,743.0,4247.0,142.0,3217.0,1469.0,1249.0,110.0,386.0,169.0,501.0,224.0,330.0,1.0,5.99
32098,1024.0,747.0,4836.0,250.0,16481.0,9543.0,15089.0,293.0,235.0,216.0,484.0,342.0,357.0,1.0,4.12
32099,324.0,744.0,18789.0,250.0,12845.0,10517.0,3714.0,330.0,353.0,172.0,43.0,23.0,299.0,1.0,1.6
32100,417.0,748.0,347.0,215.0,17088.0,15542.0,17128.0,265.0,210.0,322.0,261.0,137.0,32.0,0.0,2.82
32101,1024.0,745.0,4157.0,154.0,6275.0,4615.0,7022.0,485.0,382.0,241.0,293.0,503.0,424.0,1.0,3.44
32102,645.0,748.0,263.0,330.0,1796.0,6027.0,7306.0,101.0,138.0,189.0,65.0,244.0,168.0,1.0,4.33
32103,505.0,744.0,9134.0,53.0,18044.0,16642.0,7501.0,490.0,235.0,154.0,130.0,86.0,293.0,0.0,3.01
32104,477.0,751.0,55.0,232.0,1512.0,8034.0,6305.0,248.0,164.0,325.0,311.0,127.0,111.0,1.0,3.04
32105,382.0,750.0,389.0,156.0,2683.0,9727.0,10029.0,62.0,56.0,137.0,87.0,306.0,273.0,0.0,3.07
32106,334.0,743.0,5154.0,347.0,529.0,7673.0,10062.0,316.0,105.0,237.0,295.0,238.0,186.0,1.0,1.58
32107,435.0,746.0,15510.0,566.0,10857.0,14538.0,8167.0,220.0,147.0,244.0,438.0,256.0,162.0,0.0,4.08
32108,1024.0,745.0,16649.0,358.0,10505.0,23456.0,7898.0,309.0,152.0,278.0,371.0,484.0,132.0,1.0,3.04
32109,275.0,747.0,3902.0,128.0,16481.0,11433.0,13055.0,93.0,299.0,192.0,224.0,248.0,42.0,0.0,0.58
32110,264.0,751.0,180.0,243.0,389.0,10188.0,2811.0,504.0,78.0,170.0,220.0,65.0,255.0,0.0,1.0
32111,992.0,734.0,2061.0,2190.0,2247.0,1354.0,1571.0,229.0,354.0,399.0,158.0,301.0,182.0,1.0,5.56
32112,1024.0,743.0,9156.0,488.0,2548.0,3280.0,3390.0,225.0,61.0,226.0,311.0,196.0,426.0,1.0,6.65
32113,1024.0,722.0,6412.0,1885.0,1387.0,2150.0,1165.0,178.0,152.0,373.0,450.0,227.0,246.0,1.0,4.46
32114,816.0,748.0,1225.0,178.0,22758.0,11691.0,16324.0,47.0,251.0,262.0,307.0,181.0,308.0,0.0,5.87
32115,725.0,750.0,250.0,22.0,7325.0,18738.0,15741.0,254.0,302.0,369.0,282.0,180.0,65.0,1.0,5.97
32116,410.0,746.0,5858.0,281.0,7190.0,10496.0,19861.0,261.0,107.0,156.0,85.0,178.0,295.0,0.0,4.38
32117,268.0,744.0,17336.0,115.0,7432.0,10092.0,7731.0,277.0,312.0,228.0,78.0,221.0,303.0,0.0,0.66
32118,319.0,747.0,1027.0,336.0,8737.0,10738.0,17350.0,316.0,197.0,104.0,38.0,70.0,165.0,0.0,1.86
32119,663.0,747.0,8795.0,193.0,8504.0,13744.0,9745.0,229.0,166.0,297.0,31.0,159.0,497.0,0.0,5.61
32120,513.0,745.0,8309.0,313.0,11469.0,25065.0,8728.0,195.0,144.0,184.0,501.0,144.0,324.0,1.0,5.93
32121,285.0,744.0,8412.0,58.0,2892.0,12293.0,5337.0,330.0,271.0,327.0,130.0,231.0,147.0,0.0,2.29
32122,1024.0,746.0,3358.0,221.0,5461.0,1846.0,3387.0,169.0,163.0,473.0,291.0,103.0,172.0,1.0,7.03
32123,278.0,748.0,332.0,152.0,9131.0,8666.0,16461.0,204.0,257.0,257.0,119.0,96.0,219.0,0.0,1.85
32124,519.0,745.0,16105.0,180.0,7151.0,11918.0,6965.0,150.0,218.0,158.0,246.0,273.0,307.0,1.0,7.1
32125,304.0,744.0,15123.0,203.0,15206.0,8626.0,10183.0,162.0,147.0,78.0,116.0,175.0,171.0,0.0,2.57
32126,1025.0,746.0,1682.0,255.0,6411.0,4525.0,2125.0,482.0,363.0,45.0,205.0,283.0,479.0,1.0,9.46
32127,489.0,747.0,2487.0,221.0,10614.0,9041.0,5259.0,379.0,139.0,193.0,236.0,253.0,131.0,0.0,4.45
32128,1024.0,743.0,291.0,63.0,6879.0,2762.0,4391.0,294.0,466.0,277.0,241.0,244.0,166.0,1.0,4.94
32129,865.0,743.0,15220.0,1424.0,8950.0,15469.0,9222.0,1028.0,325.0,334.0,660.0,843.0,603.0,1.0,1.97
32130,685.0,749.0,431.0,192.0,15378.0,12590.0,9713.0,452.0,461.0,52.0,531.0,23.0,482.0,1.0,5.83
32131,1024.0,743.0,3281.0,203.0,955.0,4608.0,10373.0,215.0,753.0,238.0,304.0,186.0,332.0,1.0,4.69
32132,1024.0,750.0,199.0,347.0,1827.0,1403.0,4756.0,159.0,229.0,173.0,280.0,247.0,277.0,1.0,6.07
32133,1024.0,745.0,9338.0,230.0,10778.0,5559.0,4024.0,146.0,235.0,137.0,354.0,193.0,442.0,1.0,3.27
