,CIR805,FP_AMP2,CIR769,CIR783,CIR802,MAX_NOISE,CIR772,CIR821,CIR818,CIR814,CIR816,CIR817,CIR804,FP_IDX,CIR785,CIR806,CIR811,CIR815,CIR770,CIR809,CIR784,FP_AMP1,CIR822,FP_AMP3,CIR768,CIR798,CIR787,CIR796,CIR771,CIR786,CIR767,CIR801,CIR819,CIR782,CIR_PWR,CIR820,CIR808,CIR766,RANGE,NLOS
37212,377.0,16859.0,1116.0,756.0,699.0,907.0,1317.0,469.0,510.0,409.0,380.0,445.0,325.0,751.0,687.0,418.0,315.0,496.0,2747.0,416.0,420.0,53.0,530.0,11819.0,4264.0,146.0,611.0,599.0,2917.0,835.0,3237.0,311.0,378.0,859.0,8980.0,448.0,457.0,2435.0,4.18,1.0
37213,288.0,17442.0,2567.0,980.0,677.0,1364.0,1113.0,217.0,395.0,420.0,406.0,500.0,259.0,750.0,1914.0,411.0,874.0,473.0,728.0,498.0,1358.0,10377.0,262.0,15250.0,3666.0,434.0,402.0,1258.0,2078.0,1187.0,3000.0,764.0,370.0,1026.0,7134.0,274.0,354.0,2209.0,2.05,0.0
37214,1769.0,14876.0,3640.0,2542.0,838.0,1171.0,3591.0,754.0,1100.0,682.0,304.0,695.0,2047.0,749.0,2151.0,558.0,575.0,538.0,2821.0,1555.0,2199.0,7145.0,497.0,18403.0,6784.0,1462.0,2135.0,1495.0,4261.0,3526.0,7826.0,1212.0,853.0,1533.0,14161.0,427.0,973.0,3219.0,2.08,0.0
37215,290.0,2249.0,685.0,382.0,310.0,1070.0,442.0,142.0,235.0,270.0,267.0,231.0,229.0,737.0,156.0,267.0,312.0,308.0,596.0,417.0,352.0,3154.0,245.0,3496.0,559.0,185.0,274.0,255.0,155.0,236.0,760.0,135.0,206.0,300.0,1153.0,254.0,500.0,618.0,5.1,1.0
37216,255.0,10936.0,2551.0,1394.0,837.0,720.0,1400.0,90.0,402.0,514.0,153.0,129.0,585.0,750.0,1489.0,341.0,46.0,453.0,7539.0,322.0,2223.0,9688.0,496.0,19301.0,7959.0,82.0,1382.0,1662.0,5360.0,708.0,8164.0,1415.0,187.0,413.0,14717.0,249.0,182.0,3842.0,2.78,0.0
37217,649.0,9408.0,2310.0,689.0,725.0,834.0,1819.0,710.0,822.0,700.0,867.0,822.0,983.0,744.0,1214.0,312.0,642.0,742.0,2515.0,930.0,644.0,4719.0,358.0,15209.0,1668.0,371.0,1091.0,580.0,2457.0,1096.0,370.0,687.0,278.0,1277.0,15276.0,508.0,661.0,767.0,1.33,0.0
37218,546.0,5199.0,2755.0,1140.0,746.0,1127.0,2028.0,215.0,208.0,164.0,235.0,162.0,499.0,741.0,773.0,573.0,193.0,56.0,1750.0,66.0,1275.0,4598.0,204.0,4484.0,3065.0,997.0,450.0,136.0,1231.0,741.0,2583.0,434.0,192.0,620.0,3751.0,73.0,475.0,1824.0,6.12,1.0
37219,169.0,19258.0,2985.0,3128.0,40.0,1000.0,822.0,506.0,354.0,359.0,356.0,503.0,489.0,745.0,3082.0,325.0,322.0,469.0,1899.0,787.0,5834.0,16678.0,651.0,13707.0,2404.0,595.0,728.0,270.0,1778.0,1468.0,1015.0,43.0,343.0,2653.0,10901.0,224.0,812.0,1370.0,1.36,0.0
37220,596.0,3679.0,1800.0,496.0,722.0,718.0,2585.0,484.0,341.0,628.0,407.0,340.0,488.0,747.0,2084.0,700.0,287.0,427.0,1535.0,315.0,1163.0,13375.0,125.0,9934.0,2039.0,156.0,967.0,1154.0,833.0,779.0,1803.0,822.0,436.0,334.0,7834.0,354.0,741.0,1576.0,4.36,1.0
37221,71.0,1689.0,3205.0,762.0,1249.0,921.0,986.0,619.0,505.0,294.0,948.0,558.0,160.0,746.0,1414.0,733.0,173.0,817.0,4741.0,211.0,381.0,3693.0,297.0,957.0,2105.0,990.0,179.0,1808.0,2050.0,1579.0,4748.0,1131.0,517.0,631.0,2962.0,588.0,438.0,3258.0,3.27,1.0
37222,252.0,18475.0,238.0,755.0,278.0,1607.0,1355.0,648.0,343.0,203.0,530.0,586.0,124.0,746.0,93.0,244.0,245.0,160.0,642.0,132.0,652.0,8789.0,548.0,15299.0,706.0,279.0,656.0,420.0,987.0,495.0,918.0,182.0,155.0,1188.0,7861.0,225.0,570.0,1633.0,4.98,1.0
37223,776.0,17469.0,1435.0,1187.0,574.0,759.0,1761.0,175.0,395.0,383.0,156.0,408.0,871.0,746.0,763.0,756.0,198.0,227.0,964.0,377.0,665.0,8240.0,170.0,13744.0,1310.0,598.0,391.0,292.0,1513.0,654.0,1637.0,697.0,141.0,1072.0,8567.0,519.0,549.0,924.0,1.01,0.0
37224,288.0,4356.0,299.0,2957.0,361.0,1034.0,890.0,324.0,931.0,722.0,463.0,942.0,1939.0,741.0,4021.0,1320.0,1286.0,621.0,1303.0,1288.0,4301.0,2761.0,632.0,3911.0,3415.0,1467.0,1841.0,2549.0,984.0,3184.0,5149.0,1581.0,1291.0,349.0,14294.0,1238.0,1012.0,2345.0,8.49,1.0
37225,626.0,17317.0,2231.0,397.0,416.0,913.0,2587.0,288.0,419.0,757.0,225.0,241.0,207.0,748.0,737.0,679.0,556.0,475.0,1722.0,495.0,194.0,14293.0,320.0,9987.0,1292.0,384.0,532.0,493.0,672.0,1034.0,109.0,641.0,486.0,595.0,6118.0,239.0,317.0,777.0,3.17,0.0
37226,1224.0,16691.0,4012.0,1071.0,660.0,1786.0,2269.0,752.0,140.0,917.0,537.0,433.0,439.0,745.0,451.0,807.0,607.0,1000.0,3763.0,1638.0,311.0,10252.0,858.0,13747.0,2447.0,1415.0,2233.0,575.0,2509.0,1025.0,1372.0,1178.0,372.0,1915.0,9485.0,440.0,1906.0,2539.0,1.44,0.0
37227,657.0,17454.0,1035.0,432.0,665.0,859.0,363.0,386.0,659.0,625.0,595.0,658.0,599.0,748.0,375.0,336.0,673.0,389.0,1852.0,535.0,710.0,169.0,449.0,13314.0,774.0,545.0,499.0,580.0,998.0,568.0,1187.0,594.0,678.0,648.0,6118.0,671.0,289.0,1515.0,5.2,1.0
37228,466.0,19245.0,452.0,444.0,247.0,3540.0,580.0,497.0,305.0,286.0,553.0,160.0,426.0,752.0,424.0,114.0,760.0,708.0,144.0,754.0,1027.0,16228.0,319.0,18079.0,533.0,83.0,317.0,378.0,177.0,461.0,804.0,238.0,920.0,825.0,12810.0,815.0,100.0,2052.0,0.9,0.0
37229,2112.0,8631.0,3627.0,1458.0,1548.0,1355.0,336.0,586.0,580.0,1046.0,924.0,1262.0,1931.0,748.0,1098.0,1179.0,411.0,83.0,4683.0,815.0,1327.0,13084.0,742.0,7034.0,5355.0,546.0,983.0,1158.0,2549.0,463.0,3775.0,741.0,1030.0,3134.0,12182.0,501.0,818.0,7341.0,7.34,1.0
37230,817.0,19932.0,1461.0,852.0,177.0,1328.0,2011.0,459.0,374.0,652.0,361.0,166.0,473.0,743.0,1008.0,937.0,520.0,447.0,530.0,543.0,1127.0,16929.0,433.0,11604.0,402.0,224.0,929.0,672.0,1941.0,1600.0,2311.0,176.0,527.0,970.0,11702.0,520.0,222.0,3059.0,2.59,0.0
37231,155.0,17651.0,169.0,523.0,491.0,933.0,697.0,263.0,530.0,451.0,130.0,176.0,205.0,744.0,331.0,205.0,171.0,116.0,500.0,165.0,694.0,5163.0,416.0,17217.0,688.0,268.0,337.0,667.0,388.0,501.0,954.0,444.0,122.0,569.0,10512.0,302.0,182.0,1201.0,0.9,0.0
37232,291.0,847.0,305.0,213.0,189.0,771.0,432.0,229.0,24.0,256.0,275.0,203.0,315.0,741.0,278.0,28.0,185.0,240.0,281.0,79.0,240.0,168.0,159.0,886.0,639.0,162.0,122.0,92.0,491.0,150.0,593.0,277.0,327.0,204.0,29.0,230.0,90.0,295.0,6.88,1.0
37233,481.0,3845.0,1640.0,469.0,258.0,1189.0,1239.0,121.0,252.0,142.0,160.0,272.0,700.0,749.0,673.0,140.0,313.0,100.0,2934.0,420.0,693.0,2293.0,469.0,6101.0,2701.0,584.0,607.0,68.0,1797.0,469.0,2165.0,239.0,538.0,257.0,2005.0,106.0,421.0,1276.0,3.9,1.0
37234,381.0,15034.0,740.0,530.0,154.0,728.0,911.0,77.0,78.0,440.0,53.0,82.0,128.0,749.0,390.0,403.0,206.0,421.0,1524.0,465.0,307.0,4234.0,431.0,18454.0,1332.0,384.0,309.0,485.0,497.0,458.0,2228.0,442.0,241.0,519.0,7100.0,183.0,133.0,2347.0,6.5,0.0
37235,423.0,14548.0,669.0,1856.0,532.0,952.0,475.0,298.0,1171.0,483.0,558.0,1334.0,569.0,748.0,116.0,466.0,98.0,240.0,1356.0,746.0,708.0,6922.0,150.0,9868.0,1785.0,438.0,1404.0,270.0,1478.0,281.0,622.0,317.0,706.0,2056.0,9093.0,863.0,543.0,3363.0,5.65,0.0
37236,692.0,4511.0,388.0,1319.0,261.0,1324.0,512.0,442.0,1008.0,257.0,616.0,678.0,536.0,744.0,1466.0,542.0,506.0,704.0,1731.0,577.0,453.0,2607.0,341.0,2599.0,1740.0,590.0,948.0,1005.0,1295.0,1517.0,1608.0,306.0,1133.0,948.0,3273.0,925.0,388.0,213.0,5.75,1.0
37237,285.0,17889.0,342.0,521.0,298.0,1028.0,190.0,117.0,114.0,154.0,155.0,287.0,78.0,747.0,409.0,152.0,240.0,81.0,1221.0,218.0,434.0,13560.0,211.0,11968.0,513.0,88.0,493.0,432.0,1063.0,396.0,314.0,544.0,263.0,1198.0,10283.0,144.0,296.0,761.0,1.38,1.0
37238,366.0,4475.0,1369.0,645.0,857.0,1081.0,1646.0,401.0,326.0,285.0,582.0,646.0,524.0,743.0,811.0,354.0,592.0,253.0,1101.0,231.0,558.0,4390.0,132.0,6159.0,735.0,585.0,743.0,884.0,719.0,385.0,2358.0,416.0,410.0,706.0,11856.0,361.0,260.0,2045.0,3.3,1.0
37239,422.0,18322.0,2281.0,1204.0,441.0,1802.0,514.0,479.0,369.0,415.0,487.0,383.0,207.0,751.0,992.0,312.0,475.0,484.0,1591.0,425.0,565.0,12168.0,266.0,12873.0,2409.0,723.0,185.0,890.0,754.0,1007.0,1022.0,584.0,439.0,1002.0,6240.0,489.0,370.0,644.0,5.2,0.0
37240,512.0,16601.0,1502.0,1059.0,1010.0,780.0,1636.0,795.0,858.0,882.0,809.0,540.0,673.0,748.0,678.0,790.0,759.0,455.0,1778.0,796.0,679.0,14802.0,720.0,13922.0,1458.0,597.0,1145.0,934.0,1083.0,1295.0,1047.0,846.0,379.0,1365.0,11784.0,685.0,865.0,852.0,1.44,1.0
37241,587.0,7496.0,2203.0,998.0,194.0,838.0,3003.0,770.0,1169.0,1010.0,806.0,610.0,373.0,745.0,1456.0,621.0,1112.0,851.0,1790.0,278.0,1608.0,9203.0,548.0,5479.0,3459.0,1275.0,487.0,395.0,1556.0,963.0,4920.0,611.0,729.0,1210.0,14714.0,730.0,721.0,4652.0,7.61,1.0
37242,518.0,15630.0,321.0,683.0,241.0,900.0,619.0,409.0,131.0,530.0,416.0,242.0,431.0,743.0,653.0,396.0,124.0,452.0,251.0,146.0,582.0,16774.0,251.0,9986.0,1205.0,340.0,326.0,572.0,621.0,283.0,1538.0,439.0,275.0,400.0,8836.0,390.0,430.0,2302.0,1.3,0.0
37243,126.0,4614.0,1514.0,211.0,73.0,1246.0,809.0,232.0,214.0,158.0,102.0,193.0,270.0,741.0,980.0,232.0,245.0,224.0,832.0,232.0,843.0,5650.0,292.0,3014.0,2576.0,234.0,281.0,110.0,1524.0,695.0,2175.0,430.0,406.0,937.0,1887.0,261.0,255.0,1379.0,6.48,1.0
37244,290.0,2394.0,2451.0,894.0,310.0,963.0,2896.0,204.0,427.0,688.0,391.0,217.0,543.0,740.0,350.0,435.0,204.0,533.0,922.0,292.0,762.0,5259.0,500.0,2420.0,4003.0,502.0,900.0,575.0,3027.0,904.0,2125.0,298.0,353.0,1153.0,9778.0,323.0,330.0,1961.0,1.42,1.0
37245,91.0,14322.0,2717.0,755.0,803.0,1078.0,669.0,448.0,543.0,657.0,515.0,440.0,248.0,747.0,1281.0,637.0,194.0,285.0,1679.0,433.0,1475.0,14385.0,219.0,11964.0,2467.0,931.0,979.0,899.0,693.0,569.0,894.0,505.0,662.0,1039.0,10343.0,608.0,707.0,1193.0,5.65,1.0
37246,1282.0,3568.0,979.0,224.0,1067.0,1277.0,5044.0,449.0,586.0,612.0,1762.0,1030.0,1226.0,748.0,2782.0,1714.0,1723.0,1725.0,2843.0,875.0,1083.0,4912.0,149.0,6792.0,4780.0,1982.0,1086.0,2500.0,3419.0,2235.0,6005.0,252.0,904.0,1680.0,12054.0,1051.0,1023.0,6367.0,1.66,0.0
37247,769.0,17422.0,211.0,1440.0,508.0,794.0,1358.0,346.0,389.0,732.0,559.0,370.0,842.0,744.0,769.0,352.0,406.0,632.0,281.0,357.0,1031.0,13508.0,452.0,11216.0,835.0,771.0,343.0,550.0,1081.0,836.0,1191.0,474.0,361.0,1625.0,8035.0,575.0,554.0,903.0,3.62,0.0
37248,173.0,16238.0,1148.0,1036.0,577.0,959.0,444.0,306.0,403.0,637.0,409.0,393.0,154.0,745.0,756.0,345.0,447.0,516.0,810.0,756.0,792.0,17036.0,298.0,14078.0,726.0,451.0,1104.0,635.0,650.0,1079.0,728.0,755.0,226.0,1043.0,10440.0,605.0,876.0,781.0,0.79,0.0
37249,648.0,4654.0,2536.0,1659.0,566.0,1141.0,2716.0,524.0,723.0,1149.0,721.0,383.0,996.0,746.0,2082.0,460.0,388.0,1062.0,3300.0,913.0,1740.0,541.0,636.0,3955.0,1441.0,431.0,1724.0,1781.0,2688.0,882.0,1881.0,196.0,1061.0,1933.0,4922.0,858.0,709.0,2294.0,4.93,1.0
37250,1461.0,2998.0,2233.0,2945.0,1653.0,1140.0,4720.0,479.0,1572.0,323.0,1094.0,793.0,1746.0,739.0,3615.0,1505.0,1182.0,1152.0,4190.0,1504.0,4488.0,1793.0,396.0,2595.0,4071.0,1528.0,953.0,1346.0,4585.0,1260.0,5269.0,1512.0,803.0,3066.0,4556.0,264.0,292.0,3438.0,7.15,1.0
37251,727.0,9863.0,1804.0,1103.0,564.0,797.0,1617.0,576.0,316.0,291.0,560.0,797.0,676.0,749.0,645.0,403.0,257.0,369.0,1732.0,594.0,984.0,4804.0,476.0,8647.0,1791.0,337.0,1197.0,1063.0,2390.0,299.0,2707.0,902.0,651.0,725.0,11600.0,281.0,297.0,2907.0,3.14,1.0
37252,457.0,8512.0,1125.0,947.0,522.0,1364.0,791.0,448.0,148.0,392.0,669.0,413.0,568.0,743.0,986.0,504.0,374.0,600.0,1083.0,531.0,980.0,2800.0,404.0,7583.0,1456.0,365.0,339.0,403.0,2012.0,612.0,1531.0,434.0,258.0,595.0,4418.0,539.0,309.0,1292.0,4.66,1.0
37253,918.0,13996.0,1216.0,1700.0,1175.0,1445.0,2558.0,682.0,602.0,690.0,412.0,283.0,1080.0,749.0,1745.0,802.0,1310.0,561.0,1709.0,170.0,1272.0,8179.0,675.0,14231.0,1960.0,829.0,932.0,432.0,2850.0,1915.0,1971.0,983.0,829.0,1606.0,11677.0,658.0,295.0,2335.0,3.67,1.0
37254,316.0,9868.0,1430.0,1335.0,256.0,881.0,632.0,236.0,562.0,488.0,409.0,414.0,406.0,750.0,1374.0,299.0,409.0,426.0,1185.0,643.0,1443.0,8404.0,103.0,7372.0,1694.0,330.0,1005.0,607.0,1192.0,738.0,3187.0,631.0,464.0,1378.0,8031.0,250.0,283.0,3861.0,1.46,1.0
37255,1244.0,16486.0,947.0,1234.0,704.0,1648.0,1034.0,740.0,632.0,73.0,481.0,575.0,1203.0,745.0,1270.0,1026.0,188.0,77.0,786.0,167.0,1537.0,4230.0,986.0,11157.0,1410.0,244.0,368.0,551.0,1450.0,720.0,1482.0,1562.0,911.0,716.0,10921.0,330.0,534.0,705.0,2.74,0.0
37256,164.0,1357.0,1796.0,495.0,416.0,1186.0,2125.0,219.0,59.0,123.0,295.0,397.0,305.0,736.0,497.0,233.0,86.0,327.0,1581.0,282.0,391.0,623.0,443.0,767.0,2737.0,307.0,130.0,478.0,1710.0,269.0,1950.0,619.0,242.0,327.0,2042.0,297.0,167.0,1252.0,3.18,1.0
37257,2887.0,11058.0,4616.0,3605.0,1949.0,840.0,2442.0,925.0,763.0,505.0,765.0,283.0,1328.0,748.0,3440.0,1532.0,1580.0,1236.0,6824.0,1852.0,3978.0,12379.0,974.0,9901.0,1249.0,665.0,2654.0,938.0,3698.0,3742.0,1678.0,2224.0,667.0,1508.0,17276.0,208.0,3277.0,1723.0,5.2,0.0
37258,997.0,17000.0,2410.0,595.0,1067.0,2057.0,450.0,580.0,229.0,376.0,796.0,700.0,752.0,746.0,1215.0,117.0,78.0,282.0,499.0,532.0,842.0,17406.0,256.0,10586.0,2019.0,1251.0,1894.0,700.0,1910.0,1939.0,1186.0,1074.0,413.0,586.0,11374.0,154.0,1038.0,1097.0,2.17,0.0
37259,433.0,6850.0,922.0,624.0,478.0,1424.0,768.0,98.0,461.0,243.0,66.0,467.0,752.0,746.0,583.0,437.0,377.0,426.0,1241.0,484.0,703.0,5021.0,340.0,4517.0,698.0,554.0,514.0,435.0,1283.0,483.0,1591.0,438.0,469.0,312.0,997.0,208.0,232.0,841.0,4.81,1.0
37260,396.0,19013.0,1268.0,655.0,350.0,1287.0,221.0,202.0,463.0,415.0,169.0,304.0,286.0,744.0,564.0,643.0,433.0,307.0,936.0,378.0,720.0,6916.0,441.0,15858.0,1126.0,654.0,519.0,478.0,632.0,498.0,753.0,401.0,125.0,122.0,9207.0,470.0,106.0,1136.0,2.02,0.0
37261,470.0,17166.0,879.0,657.0,240.0,1239.0,394.0,302.0,253.0,403.0,438.0,366.0,252.0,746.0,300.0,573.0,153.0,262.0,417.0,275.0,487.0,17567.0,148.0,13684.0,1544.0,217.0,661.0,831.0,585.0,436.0,2602.0,347.0,465.0,826.0,9358.0,151.0,117.0,814.0,1.12,0.0
37262,683.0,17190.0,498.0,678.0,405.0,1643.0,1407.0,371.0,398.0,661.0,205.0,332.0,477.0,750.0,451.0,312.0,516.0,479.0,335.0,330.0,60.0,15066.0,361.0,14203.0,1146.0,283.0,590.0,340.0,940.0,349.0,1293.0,617.0,393.0,895.0,10668.0,255.0,262.0,896.0,1.55,1.0
37263,636.0,17602.0,298.0,715.0,408.0,1130.0,1006.0,545.0,228.0,540.0,418.0,380.0,638.0,745.0,400.0,706.0,372.0,576.0,530.0,144.0,694.0,17559.0,644.0,17396.0,642.0,651.0,492.0,588.0,784.0,378.0,1085.0,450.0,90.0,615.0,9446.0,450.0,220.0,1824.0,0.72,1.0
37264,570.0,15040.0,3087.0,603.0,432.0,894.0,1705.0,396.0,492.0,709.0,492.0,517.0,397.0,749.0,1128.0,546.0,532.0,375.0,2490.0,315.0,861.0,40.0,340.0,18034.0,2975.0,619.0,628.0,308.0,1791.0,980.0,2658.0,473.0,400.0,502.0,8364.0,452.0,591.0,1285.0,3.33,1.0
37265,559.0,7384.0,2834.0,862.0,672.0,1336.0,888.0,169.0,192.0,222.0,362.0,183.0,137.0,750.0,2005.0,593.0,524.0,508.0,638.0,423.0,2515.0,10630.0,451.0,4943.0,659.0,1572.0,1466.0,590.0,2555.0,717.0,3371.0,473.0,422.0,887.0,8102.0,764.0,123.0,3573.0,4.38,0.0
37266,294.0,19840.0,994.0,271.0,704.0,1135.0,1410.0,144.0,810.0,763.0,529.0,432.0,444.0,743.0,1486.0,245.0,321.0,606.0,2100.0,397.0,1303.0,14438.0,529.0,14225.0,506.0,130.0,879.0,696.0,2024.0,1166.0,955.0,499.0,352.0,585.0,16324.0,260.0,62.0,172.0,4.82,0.0
37267,2249.0,1370.0,4990.0,349.0,189.0,805.0,3411.0,1199.0,1023.0,1171.0,90.0,933.0,550.0,745.0,2930.0,1548.0,55.0,472.0,6152.0,1837.0,2894.0,2360.0,1120.0,1923.0,11936.0,3892.0,1170.0,1507.0,5815.0,649.0,10607.0,321.0,155.0,1656.0,15338.0,1048.0,901.0,11026.0,7.37,1.0
37268,447.0,12294.0,491.0,572.0,203.0,1200.0,1803.0,58.0,342.0,157.0,264.0,270.0,139.0,749.0,89.0,75.0,304.0,265.0,753.0,417.0,362.0,3191.0,222.0,14494.0,1880.0,493.0,288.0,396.0,1362.0,189.0,2468.0,169.0,296.0,377.0,4246.0,185.0,234.0,1902.0,6.57,0.0
37269,310.0,17607.0,1482.0,90.0,554.0,1818.0,552.0,325.0,303.0,169.0,479.0,348.0,703.0,750.0,687.0,517.0,360.0,385.0,1022.0,124.0,670.0,2926.0,182.0,13351.0,2578.0,933.0,686.0,360.0,701.0,419.0,584.0,415.0,427.0,464.0,9809.0,462.0,309.0,2659.0,1.17,1.0
37270,355.0,14596.0,256.0,497.0,581.0,758.0,1362.0,282.0,546.0,300.0,362.0,304.0,426.0,744.0,763.0,403.0,242.0,450.0,647.0,606.0,119.0,13158.0,406.0,11934.0,915.0,405.0,941.0,593.0,457.0,912.0,413.0,617.0,536.0,796.0,9503.0,35.0,613.0,746.0,2.03,0.0
37271,1452.0,3365.0,4035.0,2171.0,1048.0,895.0,5311.0,1636.0,894.0,1813.0,1065.0,1168.0,1682.0,748.0,2434.0,1861.0,1015.0,918.0,10410.0,830.0,4512.0,12336.0,1020.0,7191.0,6099.0,1849.0,4075.0,3023.0,12481.0,4378.0,5828.0,1623.0,703.0,2755.0,17221.0,796.0,61.0,3426.0,4.43,0.0
37272,981.0,5797.0,2149.0,2117.0,947.0,1141.0,2448.0,172.0,305.0,176.0,590.0,511.0,414.0,747.0,1427.0,816.0,453.0,700.0,5260.0,1039.0,2883.0,3715.0,570.0,8793.0,3159.0,829.0,618.0,343.0,2694.0,459.0,1916.0,1374.0,194.0,520.0,6038.0,73.0,366.0,5643.0,4.39,1.0
37273,1582.0,2039.0,4207.0,3892.0,1106.0,1144.0,2671.0,1007.0,1869.0,1066.0,1159.0,566.0,1652.0,744.0,3755.0,1551.0,1630.0,1520.0,4315.0,2063.0,1612.0,3607.0,788.0,2128.0,3732.0,2248.0,381.0,1387.0,4248.0,2421.0,3965.0,705.0,2751.0,973.0,6834.0,1709.0,1442.0,941.0,9.3,1.0
37274,1574.0,11797.0,448.0,2789.0,1712.0,1018.0,6690.0,1006.0,324.0,420.0,757.0,211.0,1435.0,747.0,1313.0,3232.0,2998.0,830.0,6870.0,299.0,4278.0,11212.0,1093.0,9150.0,3478.0,571.0,1675.0,2719.0,9103.0,3322.0,2606.0,1768.0,745.0,475.0,11043.0,782.0,1639.0,4917.0,7.12,1.0
37275,583.0,4877.0,463.0,231.0,276.0,1092.0,612.0,509.0,444.0,372.0,548.0,469.0,422.0,749.0,738.0,412.0,362.0,230.0,995.0,718.0,158.0,1766.0,107.0,5249.0,567.0,176.0,993.0,734.0,976.0,878.0,2964.0,766.0,497.0,810.0,1571.0,542.0,410.0,2495.0,5.3,1.0
37276,1560.0,3776.0,7432.0,775.0,1401.0,1032.0,4482.0,725.0,320.0,1226.0,517.0,228.0,1121.0,737.0,2916.0,1175.0,1178.0,755.0,1524.0,981.0,2645.0,3974.0,1056.0,2330.0,6574.0,1282.0,870.0,2290.0,5049.0,516.0,1282.0,2648.0,701.0,457.0,4581.0,400.0,1111.0,3718.0,8.32,1.0
37277,1050.0,3194.0,16337.0,1504.0,719.0,667.0,9395.0,203.0,868.0,687.0,768.0,580.0,1661.0,748.0,3048.0,467.0,823.0,301.0,20318.0,758.0,3518.0,1817.0,480.0,3940.0,6613.0,1522.0,1734.0,907.0,8498.0,445.0,5530.0,287.0,631.0,1782.0,15490.0,227.0,790.0,10003.0,3.71,1.0
37278,142.0,5719.0,4933.0,2199.0,450.0,715.0,4559.0,550.0,527.0,202.0,347.0,198.0,492.0,748.0,1170.0,223.0,348.0,297.0,2909.0,216.0,887.0,17807.0,220.0,4068.0,1290.0,185.0,1614.0,363.0,2839.0,2401.0,1646.0,192.0,330.0,2151.0,10115.0,285.0,265.0,4714.0,3.04,0.0
37279,254.0,20448.0,1429.0,360.0,682.0,929.0,512.0,512.0,512.0,404.0,511.0,394.0,303.0,750.0,206.0,266.0,429.0,137.0,588.0,449.0,323.0,16462.0,401.0,13970.0,2095.0,265.0,569.0,526.0,791.0,399.0,1745.0,474.0,234.0,277.0,9920.0,353.0,270.0,1693.0,6.1,0.0
37280,613.0,15953.0,1632.0,431.0,267.0,1766.0,3390.0,369.0,312.0,435.0,251.0,245.0,286.0,747.0,727.0,141.0,169.0,258.0,2032.0,162.0,313.0,12777.0,225.0,17387.0,1179.0,377.0,600.0,640.0,1259.0,734.0,1002.0,263.0,257.0,1012.0,12652.0,463.0,224.0,1846.0,2.04,0.0
37281,250.0,2267.0,268.0,370.0,211.0,1189.0,274.0,203.0,157.0,273.0,268.0,262.0,211.0,848.0,178.0,164.0,220.0,248.0,253.0,215.0,250.0,2265.0,254.0,2204.0,244.0,192.0,155.0,410.0,87.0,223.0,228.0,282.0,197.0,128.0,421.0,275.0,216.0,320.0,4.03,1.0
37282,401.0,18194.0,873.0,239.0,349.0,736.0,1521.0,240.0,190.0,289.0,325.0,379.0,657.0,749.0,125.0,470.0,387.0,275.0,484.0,111.0,344.0,3821.0,245.0,16452.0,1041.0,1072.0,183.0,315.0,1029.0,117.0,73.0,329.0,200.0,204.0,8761.0,250.0,214.0,1769.0,1.98,0.0
37283,1011.0,7313.0,4794.0,1125.0,1463.0,1856.0,2217.0,1300.0,2125.0,81.0,554.0,708.0,1213.0,745.0,1679.0,506.0,568.0,231.0,5780.0,1430.0,1568.0,8186.0,833.0,7709.0,1100.0,1652.0,291.0,835.0,2778.0,1832.0,2526.0,1595.0,1944.0,990.0,11097.0,402.0,1711.0,766.0,5.23,0.0
37284,1066.0,13090.0,13334.0,3191.0,1160.0,1133.0,2845.0,822.0,1326.0,1606.0,1027.0,1614.0,750.0,749.0,1742.0,274.0,2262.0,1039.0,5854.0,1401.0,1054.0,3236.0,886.0,11273.0,13752.0,2105.0,1957.0,2002.0,1908.0,1348.0,11054.0,2135.0,1081.0,2800.0,18672.0,1122.0,899.0,12922.0,3.66,1.0
37285,330.0,10060.0,1794.0,434.0,878.0,2748.0,922.0,624.0,311.0,780.0,294.0,195.0,469.0,748.0,865.0,819.0,689.0,802.0,805.0,494.0,487.0,6632.0,856.0,9761.0,1419.0,682.0,1187.0,474.0,942.0,1277.0,445.0,345.0,576.0,990.0,4113.0,259.0,858.0,1679.0,6.22,1.0
37286,238.0,11689.0,927.0,481.0,116.0,1189.0,876.0,233.0,384.0,58.0,134.0,289.0,60.0,748.0,82.0,98.0,276.0,157.0,2297.0,246.0,202.0,151.0,196.0,11534.0,2347.0,294.0,508.0,459.0,1704.0,387.0,2494.0,483.0,141.0,688.0,6021.0,141.0,176.0,475.0,3.85,1.0
37287,98.0,16591.0,2186.0,743.0,428.0,844.0,816.0,261.0,148.0,222.0,210.0,65.0,272.0,748.0,537.0,158.0,230.0,307.0,1584.0,195.0,497.0,3199.0,216.0,15580.0,3050.0,128.0,322.0,322.0,1200.0,344.0,5000.0,259.0,292.0,615.0,8146.0,131.0,82.0,3565.0,2.57,0.0
37288,666.0,10204.0,4749.0,838.0,693.0,1028.0,2022.0,552.0,933.0,282.0,772.0,185.0,684.0,749.0,2487.0,460.0,342.0,545.0,2998.0,367.0,1889.0,4612.0,262.0,8393.0,705.0,479.0,746.0,2023.0,1249.0,1544.0,5019.0,573.0,450.0,3059.0,9144.0,353.0,212.0,2575.0,2.83,0.0
